block_idx,sample_idx,i,q
0,439,-10,0
0,440,-9,0
0,441,-8,0
0,442,-7,0
0,443,-6,0
0,444,-5,0
0,445,-4,0
0,446,-3,0
0,447,-2,0
0,448,-1,0
0,449,0,0
0,450,1,0
0,451,2,0
0,452,3,0
0,453,4,0
0,454,5,0
0,455,6,0
0,456,7,0
0,457,8,0
0,458,9,0
0,459,10,0
0,460,11,0
0,461,12,0
0,462,13,0
0,463,14,0
0,464,15,0
0,465,-15,0
0,466,-14,0
0,467,-13,0
0,468,-12,0
0,469,-11,0
0,470,-10,0
0,471,-9,0
0,472,-8,0
0,473,-7,0
0,474,-6,0
0,475,-5,0
0,476,-4,0
0,477,-3,0
0,478,-2,0
0,479,-1,0
0,480,0,0
0,481,1,0
0,482,2,0
0,483,3,0
0,484,4,0
0,485,5,0
0,486,6,0
0,487,7,0
0,488,8,0
0,489,9,0
0,490,10,0
0,491,11,0
0,492,12,0
0,493,13,0
0,494,14,0
0,495,15,0
0,496,-15,0
0,497,-14,0
0,498,-13,0
0,499,-12,0
0,500,-11,0
0,501,-10,0
0,502,-9,0
0,503,-8,0
0,504,-7,0
0,505,-6,0
0,506,-5,0
0,507,-4,0
0,508,-3,0
0,509,-2,0
0,510,-1,0
0,511,0,0
0,512,1,0
0,513,2,0
0,514,3,0
0,515,4,0
0,516,5,0
0,517,6,0
0,518,7,0
0,519,8,0
0,520,9,0
0,521,10,0
0,522,11,0
0,523,12,0
0,524,13,0
0,525,14,0
0,526,15,0
0,527,-15,0
0,528,-14,0
0,529,-13,0
0,530,-12,0
0,531,-11,0
0,532,-10,0
0,533,-9,0
0,534,-8,0
0,535,-7,0
0,536,-6,0
0,537,-5,0
0,538,-4,0
0,539,-3,0
0,540,-2,0
0,541,-1,0
0,542,0,0
0,543,1,0
0,544,2,0
0,545,3,0
0,546,4,0
0,547,5,0
0,548,6,0
0,549,7,0
0,550,8,0
0,551,9,0
0,552,10,0
0,553,11,0
0,554,12,0
0,555,13,0
0,556,14,0
0,557,15,0
0,558,-15,0
0,559,-14,0
0,560,-13,0
0,561,-12,0
0,562,-11,0
0,563,-10,0
0,564,-9,0
0,565,-8,0
0,566,-7,0
0,567,-6,0
0,568,-5,0
0,569,-4,0
0,570,-3,0
0,571,-2,0
0,572,-1,0
0,573,0,0
0,574,1,0
0,575,2,0
0,576,3,0
0,577,4,0
0,578,5,0
0,579,6,0
0,580,7,0
0,581,8,0
0,582,9,0
0,583,10,0
0,584,11,0
0,585,12,0
0,586,13,0
0,587,14,0
0,588,15,0
0,589,-15,0
0,590,-14,0
0,591,-13,0
0,592,-12,0
0,593,-11,0
0,594,-10,0
0,595,-9,0
0,596,-8,0
0,597,-7,0
0,598,-6,0
0,599,-5,0
0,600,-4,0
0,601,-3,0
0,602,-2,0
0,603,-1,0
0,604,0,0
0,605,1,0
0,606,2,0
0,607,3,0
0,608,4,0
0,609,5,0
0,610,6,0
0,611,7,0
0,612,8,0
0,613,9,0
0,614,10,0
0,615,11,0
0,616,12,0
0,617,13,0
0,618,14,0
0,619,15,0
0,620,-15,0
0,621,-14,0
0,622,-13,0
0,623,-12,0
0,624,-11,0
0,625,-10,0
0,626,-9,0
0,627,-8,0
0,628,-7,0
0,629,-6,0
0,630,-5,0
0,631,-4,0
0,632,-3,0
0,633,-2,0
0,634,-1,0
0,635,0,0
0,636,1,0
0,637,2,0
0,638,3,0
0,639,4,0
0,640,5,0
0,641,6,0
0,642,7,0
0,643,8,0
0,644,9,0
0,645,10,0
0,646,11,0
0,647,12,0
0,648,13,0
0,649,14,0
0,650,15,0
0,651,-15,0
0,652,-14,0
0,653,-13,0
0,654,-12,0
0,655,-11,0
0,656,-10,0
0,657,-9,0
0,658,-8,0
0,659,-7,0
0,660,-6,0
0,661,-5,0
0,662,-4,0
0,663,-3,0
0,664,-2,0
0,665,-1,0
0,666,0,0
0,667,1,0
0,668,2,0
0,669,3,0
0,670,4,0
0,671,5,0
0,672,6,0
0,673,7,0
0,674,8,0
0,675,9,0
0,676,10,0
0,677,11,0
0,678,12,0
0,679,13,0
0,680,14,0
0,681,15,0
0,682,-15,0
0,683,-14,0
0,684,-13,0
0,685,-12,0
0,686,-11,0
0,687,-10,0
0,688,-9,0
0,689,-8,0
0,690,-7,0
0,691,-6,0
0,692,-5,0
0,693,-4,0
0,694,-3,0
0,695,-2,0
0,696,-1,0
0,697,0,0
0,698,1,0
0,699,2,0
0,700,3,0
0,701,4,0
0,702,5,0
0,703,6,0
0,704,7,0
0,705,8,0
0,706,9,0
0,707,10,0
0,708,11,0
0,709,12,0
0,710,13,0
0,711,14,0
0,712,15,0
0,713,-15,0
0,714,-14,0
0,715,-13,0
0,716,-12,0
0,717,-11,0
0,718,-10,0
0,719,-9,0
0,720,-8,0
0,721,-7,0
0,722,-6,0
0,723,-5,0
0,724,-4,0
0,725,-3,0
0,726,-2,0
0,727,-1,0
0,728,0,0
0,729,1,0
0,730,2,0
0,731,3,0
0,732,4,0
0,733,5,0
0,734,6,0
0,735,7,0
0,736,8,0
0,737,9,0
0,738,10,0
0,739,11,0
0,740,12,0
0,741,13,0
0,742,14,0
0,743,15,0
0,744,-15,0
0,745,-14,0
0,746,-13,0
0,747,-12,0
0,748,-11,0
0,749,-10,0
0,750,-9,0
0,751,-8,0
0,752,-7,0
0,753,-6,0
0,754,-5,0
0,755,-4,0
0,756,-3,0
0,757,-2,0
0,758,-1,0
0,759,0,0
0,760,1,0
0,761,2,0
0,762,3,0
0,763,4,0
0,764,5,0
0,765,6,0
0,766,7,0
0,767,8,0
0,768,9,0
0,769,10,0
0,770,11,0
0,771,12,0
0,772,13,0
0,773,14,0
0,774,15,0
0,775,-15,0
0,776,-14,0
0,777,-13,0
0,778,-12,0
0,779,-11,0
0,780,-10,0
0,781,-9,0
0,782,-8,0
0,783,-7,0
0,784,-6,0
0,785,-5,0
0,786,-4,0
0,787,-3,0
0,788,-2,0
0,789,-1,0
0,790,0,0
0,791,1,0
0,792,2,0
0,793,3,0
0,794,4,0
0,795,5,0
0,796,6,0
0,797,7,0
0,798,8,0
0,799,9,0
0,800,10,0
0,801,11,0
0,802,12,0
0,803,13,0
0,804,14,0
0,805,15,0
0,806,-15,0
0,807,-14,0
0,808,-13,0
0,809,-12,0
0,810,-11,0
0,811,-10,0
0,812,-9,0
0,813,-8,0
0,814,-7,0
0,815,-6,0
0,816,-5,0
0,817,-4,0
0,818,-3,0
0,819,-2,0
0,820,-1,0
0,821,0,0
0,822,1,0
0,823,2,0
0,824,3,0
0,825,4,0
0,826,5,0
0,827,6,0
0,828,7,0
0,829,8,0
0,830,9,0
0,831,10,0
0,832,11,0
0,833,12,0
0,834,13,0
0,835,14,0
0,836,15,0
0,837,-15,0
0,838,-14,0
0,839,-13,0
0,840,-12,0
0,841,-11,0
0,842,-10,0
0,843,-9,0
0,844,-8,0
0,845,-7,0
0,846,-6,0
0,847,-5,0
0,848,-4,0
0,849,-3,0
0,850,-2,0
0,851,-1,0
0,852,0,0
0,853,1,0
0,854,2,0
0,855,3,0
0,856,4,0
0,857,5,0
0,858,6,0
0,859,7,0
0,860,8,0
0,861,9,0
0,862,10,0
0,863,11,0
0,864,12,0
0,865,13,0
0,866,14,0
0,867,15,0
0,868,-15,0
0,869,-14,0
0,870,-13,0
0,871,-12,0
0,872,-11,0
0,873,-10,0
0,874,-9,0
0,875,-8,0
0,876,-7,0
0,877,-6,0
0,878,-5,0
0,879,-4,0
0,880,-3,0
0,881,-2,0
0,882,-1,0
0,883,0,0
0,884,1,0
0,885,2,0
0,886,3,0
0,887,4,0
0,888,5,0
0,889,6,0
0,890,7,0
0,891,8,0
0,892,9,0
0,893,10,0
0,894,11,0
0,895,12,0
0,896,13,0
0,897,14,0
0,898,15,0
0,899,-15,0
0,900,-14,0
0,901,-13,0
0,902,-12,0
0,903,-11,0
0,904,-10,0
0,905,-9,0
0,906,-8,0
0,907,-7,0
0,908,-6,0
0,909,-5,0
0,910,-4,0
0,911,-3,0
0,912,-2,0
0,913,-1,0
0,914,0,0
0,915,1,0
0,916,2,0
0,917,3,0
0,918,4,0
0,919,5,0
0,920,6,0
0,921,7,0
0,922,8,0
0,923,9,0
0,924,10,0
0,925,11,0
0,926,12,0
0,927,13,0
0,928,14,0
0,929,15,0
0,930,-15,0
0,931,-14,0
0,932,-13,0
0,933,-12,0
0,934,-11,0
0,935,-10,0
0,936,-9,0
0,937,-8,0
0,938,-7,0
0,939,-6,0
0,940,-5,0
0,941,-4,0
0,942,-3,0
0,943,-2,0
0,944,-1,0
0,945,0,0
0,946,1,0
0,947,2,0
0,948,3,0
0,949,4,0
0,950,5,0
0,951,6,0
0,952,7,0
0,953,8,0
0,954,9,0
0,955,10,0
0,956,11,0
0,957,12,0
0,958,13,0
0,959,14,0
0,960,15,0
0,961,-15,0
0,962,-14,0
0,963,-13,0
0,964,-12,0
0,965,-11,0
0,966,-10,0
0,967,-9,0
0,968,-8,0
0,969,-7,0
0,970,-6,0
0,971,-5,0
0,972,-4,0
0,973,-3,0
0,974,-2,0
0,975,-1,0
0,976,0,0
0,977,1,0
0,978,2,0
0,979,3,0
0,980,4,0
0,981,5,0
0,982,6,0
0,983,7,0
0,984,8,0
0,985,9,0
0,986,10,0
0,987,11,0
0,988,12,0
0,989,13,0
0,990,14,0
0,991,15,0
0,992,-15,0
0,993,-14,0
0,994,-13,0
0,995,-12,0
0,996,-11,0
0,997,-10,0
0,998,-9,0
0,999,-8,0
0,1000,-7,0
0,1001,-6,0
0,1002,-5,0
0,1003,-4,0
0,1004,-3,0
0,1005,-2,0
0,1006,-1,0
0,1007,0,0
0,1008,1,0
0,1009,2,0
0,1010,3,0
0,1011,4,0
0,1012,5,0
0,1013,6,0
0,1014,7,0
0,1015,8,0
0,1016,9,0
0,1017,10,0
0,1018,11,0
0,1019,12,0
0,1020,13,0
0,1021,14,0
0,1022,15,0
0,1023,-15,0
1,0,-31,-14
1,1,-26,-7
1,2,-21,0
1,3,-16,7
1,4,-11,14
1,5,-6,-8
1,6,-1,-1
1,7,4,6
1,8,9,13
1,9,14,-9
1,10,19,-2
1,11,24,5
1,12,29,12
1,13,-29,-10
1,14,-24,-3
1,15,-19,4
1,16,-14,11
1,17,-9,-11
1,18,-4,-4
1,19,1,3
1,20,6,10
1,21,11,-12
1,22,16,-5
1,23,21,2
1,24,26,9
1,25,31,-13
1,26,-27,-6
1,27,-22,1
1,28,-17,8
1,29,-12,-14
1,30,-7,-7
1,31,-2,0
1,32,3,7
1,33,8,14
1,34,13,-8
1,35,18,-1
1,36,23,6
1,37,28,13
1,38,-30,-9
1,39,-25,-2
1,40,-20,5
1,41,-15,12
1,42,-10,-10
1,43,-5,-3
1,44,0,4
1,45,5,11
1,46,10,-11
1,47,15,-4
1,48,20,3
1,49,25,10
1,50,30,-12
1,51,-28,-5
1,52,-23,2
1,53,-18,9
1,54,-13,-13
1,55,-8,-6
1,56,-3,1
1,57,2,8
1,58,7,-14
1,59,12,-7
1,60,17,0
1,61,22,7
1,62,27,14
1,63,-31,-8
1,64,-26,-1
1,65,-21,6
1,66,-16,13
1,67,-11,-9
1,68,-6,-2
1,69,-1,5
1,70,4,12
1,71,9,-10
1,72,14,-3
1,73,19,4
1,74,24,11
1,75,29,-11
1,76,-29,-4
1,77,-24,3
1,78,-19,10
1,79,-14,-12
1,80,-9,-5
1,81,-4,2
1,82,1,9
1,83,6,-13
1,84,11,-6
1,85,16,1
1,86,21,8
1,87,26,-14
1,88,31,-7
1,89,-27,0
1,90,-22,7
1,91,-17,14
1,92,-12,-8
1,93,-7,-1
1,94,-2,6
1,95,3,13
1,96,8,-9
1,97,13,-2
1,98,18,5
1,99,23,12
1,100,28,-10
1,101,-30,-3
1,102,-25,4
1,103,-20,11
1,104,-15,-11
1,105,-10,-4
1,106,-5,3
1,107,0,10
1,108,5,-12
1,109,10,-5
1,110,15,2
1,111,20,9
1,112,25,-13
1,113,30,-6
1,114,-28,1
1,115,-23,8
1,116,-18,-14
1,117,-13,-7
1,118,-8,0
1,119,-3,7
1,120,2,14
1,121,7,-8
1,122,12,-1
1,123,17,6
1,124,22,13
1,125,27,-9
1,126,-31,-2
1,127,-26,5
1,128,-21,12
1,129,-16,-10
1,130,-11,-3
1,131,-6,4
1,132,-1,11
1,133,4,-11
1,134,9,-4
1,135,14,3
1,136,19,10
1,137,24,-12
1,138,29,-5
1,139,-29,2
1,140,-24,9
1,141,-19,-13
1,142,-14,-6
1,143,-9,1
1,144,-4,8
1,145,1,-14
1,146,6,-7
1,147,11,0
1,148,16,7
1,149,21,14
1,150,26,-8
1,151,31,-1
1,152,-27,6
1,153,-22,13
1,154,-17,-9
1,155,-12,-2
1,156,-7,5
1,157,-2,12
1,158,3,-10
1,159,8,-3
1,160,13,4
1,161,18,11
1,162,23,-11
1,163,28,-4
1,164,-30,3
1,165,-25,10
1,166,-20,-12
1,167,-15,-5
1,168,-10,2
1,169,-5,9
1,170,0,-13
1,171,5,-6
1,172,10,1
1,173,15,8
1,174,20,-14
1,175,25,-7
1,176,30,0
1,177,-28,7
1,178,-23,14
1,179,-18,-8
1,180,-13,-1
1,181,-8,6
1,182,-3,13
1,183,2,-9
1,184,7,-2
1,185,12,5
1,186,17,12
1,187,22,-10
1,188,27,-3
1,189,-31,4
1,190,-26,11
1,191,-21,-11
1,192,-16,-4
1,193,-11,3
1,194,-6,10
1,195,-1,-12
1,196,4,-5
1,197,9,2
1,198,14,9
1,199,19,-13
1,200,24,-6
1,201,29,1
1,202,-29,8
1,203,-24,-14
1,204,-19,-7
1,205,-14,0
1,206,-9,7
1,207,-4,14
1,208,1,-8
1,209,6,-1
1,210,11,6
1,211,16,13
1,212,21,-9
1,213,26,-2
1,214,31,5
1,215,-27,12
1,216,-22,-10
1,217,-17,-3
1,218,-12,4
1,219,-7,11
1,220,-2,-11
1,221,3,-4
1,222,8,3
1,223,13,10
1,224,18,-12
1,225,23,-5
1,226,28,2
1,227,-30,9
1,228,-25,-13
1,229,-20,-6
1,230,-15,1
1,231,-10,8
1,232,-5,-14
1,233,0,-7
1,234,5,0
1,235,10,7
1,236,15,14
1,237,20,-8
1,238,25,-1
1,239,30,6
1,240,-28,13
1,241,-23,-9
1,242,-18,-2
1,243,-13,5
1,244,-8,12
1,245,-3,-10
1,246,2,-3
1,247,7,4
1,248,12,11
1,249,17,-11
1,250,22,-4
1,251,27,3
1,252,-31,10
1,253,-26,-12
1,254,-21,-5
1,255,-16,2
1,256,-11,9
1,257,-6,-13
1,258,-1,-6
1,259,4,1
1,260,9,8
1,261,14,-14
1,262,19,-7
1,263,24,0
1,264,29,7
1,265,-29,14
1,266,-24,-8
1,267,-19,-1
1,268,-14,6
1,269,-9,13
1,270,-4,-9
1,271,1,-2
1,272,6,5
1,273,11,12
1,274,16,-10
1,275,21,-3
1,276,26,4
1,277,31,11
1,278,-27,-11
1,279,-22,-4
1,280,-17,3
1,281,-12,10
1,282,-7,-12
1,283,-2,-5
1,284,3,2
1,285,8,9
1,286,13,-13
1,287,18,-6
1,288,23,1
1,289,28,8
1,290,-30,-14
1,291,-25,-7
1,292,-20,0
1,293,-15,7
1,294,-10,14
1,295,-5,-8
1,296,0,-1
1,297,5,6
1,298,10,13
1,299,15,-9
1,300,20,-2
1,301,25,5
1,302,30,12
1,303,-28,-10
1,304,-23,-3
1,305,-18,4
1,306,-13,11
1,307,-8,-11
1,308,-3,-4
1,309,2,3
1,310,7,10
1,311,12,-12
1,312,17,-5
1,313,22,2
1,314,27,9
1,315,-31,-13
1,316,-26,-6
1,317,-21,1
1,318,-16,8
1,319,-11,-14
1,320,-6,-7
1,321,-1,0
1,322,4,7
1,323,9,14
1,324,14,-8
1,325,19,-1
1,326,24,6
1,327,29,13
1,328,-29,-9
1,329,-24,-2
1,330,-19,5
1,331,-14,12
1,332,-9,-10
1,333,-4,-3
1,334,1,4
1,335,6,11
1,336,11,-11
1,337,16,-4
1,338,21,3
1,339,26,10
1,340,31,-12
1,341,-27,-5
1,342,-22,2
1,343,-17,9
1,344,-12,-13
1,345,-7,-6
1,346,-2,1
1,347,3,8
1,348,8,-14
1,349,13,-7
1,350,18,0
1,351,23,7
1,352,28,14
1,353,-30,-8
1,354,-25,-1
1,355,-20,6
1,356,-15,13
1,357,-10,-9
1,358,-5,-2
1,359,0,5
1,360,5,12
1,361,10,-10
1,362,15,-3
1,363,20,4
1,364,25,11
1,365,30,-11
1,366,-28,-4
1,367,-23,3
1,368,-18,10
1,369,-13,-12
1,370,-8,-5
1,371,-3,2
1,372,2,9
1,373,7,-13
1,374,12,-6
1,375,17,1
1,376,22,8
1,377,27,-14
1,378,-31,-7
1,379,-26,0
1,380,-21,7
1,381,-16,14
1,382,-11,-8
1,383,-6,-1
1,384,-1,6
1,385,4,13
1,386,9,-9
1,387,14,-2
1,388,19,5
1,389,24,12
1,390,29,-10
1,391,-29,-3
1,392,-24,4
1,393,-19,11
1,394,-14,-11
1,395,-9,-4
1,396,-4,3
1,397,1,10
1,398,6,-12
1,399,11,-5
1,400,16,2
1,401,21,9
1,402,26,-13
1,403,31,-6
1,404,-27,1
1,405,-22,8
1,406,-17,-14
1,407,-12,-7
1,408,-7,0
1,409,-2,7
1,410,3,14
1,411,8,-8
1,412,13,-1
1,413,18,6
1,414,23,13
1,415,28,-9
1,416,-30,-2
1,417,-25,5
1,418,-20,12
1,419,-15,-10
1,420,-10,-3
1,421,-5,4
1,422,0,11
1,423,5,-11
1,424,10,-4
1,425,15,3
1,426,20,10
1,427,25,-12
1,428,30,-5
1,429,-28,2
1,430,-23,9
1,431,-18,-13
1,432,-13,-6
1,433,-8,1
1,434,-3,8
1,435,2,-14
1,436,7,-7
1,437,12,0
1,438,17,7
1,439,22,14
1,440,27,-8
1,441,-31,-1
1,442,-26,6
1,443,-21,13
1,444,-16,-9
1,445,-11,-2
1,446,-6,5
1,447,-1,12
1,448,4,-10
1,449,9,-3
1,450,14,4
1,451,19,11
1,452,24,-11
1,453,29,-4
1,454,-29,3
1,455,-24,10
1,456,-19,-12
1,457,-14,-5
1,458,-9,2
1,459,-4,9
1,460,1,-13
1,461,6,-6
1,462,11,1
1,463,16,8
1,464,21,-14
1,465,26,-7
1,466,31,0
1,467,-27,7
1,468,-22,14
1,469,-17,-8
1,470,-12,-1
1,471,-7,6
1,472,-2,13
1,473,3,-9
1,474,8,-2
1,475,13,5
1,476,18,12
1,477,23,-10
1,478,28,-3
1,479,-30,4
1,480,-25,11
1,481,-20,-11
1,482,-15,-4
1,483,-10,3
1,484,-5,10
1,485,0,-12
1,486,5,-5
1,487,10,2
1,488,15,9
1,489,20,-13
1,490,25,-6
1,491,30,1
1,492,-28,8
1,493,-23,-14
1,494,-18,-7
1,495,-13,0
1,496,-8,7
1,497,-3,14
1,498,2,-8
1,499,7,-1
1,500,12,6
1,501,17,13
1,502,22,-9
1,503,27,-2
1,504,-31,5
1,505,-26,12
1,506,-21,-10
1,507,-16,-3
1,508,-11,4
1,509,-6,11
1,510,-1,-11
1,511,4,-4
1,512,9,3
1,513,14,10
1,514,19,-12
1,515,24,-5
1,516,29,2
1,517,-29,9
1,518,-24,-13
1,519,-19,-6
1,520,-14,1
1,521,-9,8
1,522,-4,-14
1,523,1,-7
1,524,6,0
1,525,11,7
1,526,16,14
1,527,21,-8
1,528,26,-1
1,529,31,6
1,530,-27,13
1,531,-22,-9
1,532,-17,-2
1,533,-12,5
1,534,-7,12
1,535,-2,-10
1,536,3,-3
1,537,8,4
1,538,13,11
1,539,18,-11
1,540,23,-4
1,541,28,3
1,542,-30,10
1,543,-25,-12
1,544,-20,-5
1,545,-15,2
1,546,-10,9
1,547,-5,-13
1,548,0,-6
1,549,5,1
1,550,10,8
1,551,15,-14
1,552,20,-7
1,553,25,0
1,554,30,7
1,555,-28,14
1,556,-23,-8
1,557,-18,-1
1,558,-13,6
1,559,-8,13
1,560,-3,-9
1,561,2,-2
1,562,7,5
1,563,12,12
1,564,17,-10
1,565,22,-3
1,566,27,4
1,567,-31,11
1,568,-26,-11
1,569,-21,-4
1,570,-16,3
1,571,-11,10
1,572,-6,-12
1,573,-1,-5
1,574,4,2
1,575,9,9
1,576,14,-13
1,577,19,-6
1,578,24,1
1,579,29,8
1,580,-29,-14
1,581,-24,-7
1,582,-19,0
1,583,-14,7
1,584,-9,14
