block_idx,sample_idx,i,q
0,596,-53,48
0,597,-50,53
0,598,-47,58
0,599,-44,63
0,600,-41,68
0,601,-38,73
0,602,-35,78
0,603,-32,83
0,604,-29,88
0,605,-26,93
0,606,-23,98
0,607,-20,103
0,608,-17,108
0,609,-14,113
0,610,-11,118
0,611,-8,123
0,612,-5,-127
0,613,-2,-122
0,614,1,-117
0,615,4,-112
0,616,7,-107
0,617,10,-102
0,618,13,-97
0,619,16,-92
0,620,19,-87
0,621,22,-82
0,622,25,-77
0,623,28,-72
0,624,31,-67
0,625,34,-62
0,626,37,-57
0,627,40,-52
0,628,43,-47
0,629,46,-42
0,630,49,-37
0,631,52,-32
0,632,55,-27
0,633,58,-22
0,634,61,-17
0,635,-63,-12
0,636,-60,-7
0,637,-57,-2
0,638,-54,3
0,639,-51,8
0,640,-48,13
0,641,-45,18
0,642,-42,23
0,643,-39,28
0,644,-36,33
0,645,-33,38
0,646,-30,43
0,647,-27,48
0,648,-24,53
0,649,-21,58
0,650,-18,63
0,651,-15,68
0,652,-12,73
0,653,-9,78
0,654,-6,83
0,655,-3,88
0,656,0,93
0,657,3,98
0,658,6,103
0,659,9,108
0,660,12,113
0,661,15,118
0,662,18,123
0,663,21,-127
0,664,24,-122
0,665,27,-117
0,666,30,-112
0,667,33,-107
0,668,36,-102
0,669,39,-97
0,670,42,-92
0,671,45,-87
0,672,48,-82
0,673,51,-77
0,674,54,-72
0,675,57,-67
0,676,60,-62
0,677,63,-57
0,678,-61,-52
0,679,-58,-47
0,680,-55,-42
0,681,-52,-37
0,682,-49,-32
0,683,-46,-27
0,684,-43,-22
0,685,-40,-17
0,686,-37,-12
0,687,-34,-7
0,688,-31,-2
0,689,-28,3
0,690,-25,8
0,691,-22,13
0,692,-19,18
0,693,-16,23
0,694,-13,28
0,695,-10,33
0,696,-7,38
0,697,-4,43
0,698,-1,48
0,699,2,53
0,700,5,58
0,701,8,63
0,702,11,68
0,703,14,73
0,704,17,78
0,705,20,83
0,706,23,88
0,707,26,93
0,708,29,98
0,709,32,103
0,710,35,108
0,711,38,113
0,712,41,118
0,713,44,123
0,714,47,-127
0,715,50,-122
0,716,53,-117
0,717,56,-112
0,718,59,-107
0,719,62,-102
0,720,-62,-97
0,721,-59,-92
0,722,-56,-87
0,723,-53,-82
0,724,-50,-77
0,725,-47,-72
0,726,-44,-67
0,727,-41,-62
0,728,-38,-57
0,729,-35,-52
0,730,-32,-47
0,731,-29,-42
0,732,-26,-37
0,733,-23,-32
0,734,-20,-27
0,735,-17,-22
0,736,-14,-17
0,737,-11,-12
0,738,-8,-7
0,739,-5,-2
0,740,-2,3
0,741,1,8
0,742,4,13
0,743,7,18
0,744,10,23
0,745,13,28
0,746,16,33
0,747,19,38
0,748,22,43
0,749,25,48
0,750,28,53
0,751,31,58
0,752,34,63
0,753,37,68
0,754,40,73
0,755,43,78
0,756,46,83
0,757,49,88
0,758,52,93
0,759,55,98
0,760,58,103
0,761,61,108
0,762,-63,113
0,763,-60,118
0,764,-57,123
0,765,-54,-127
0,766,-51,-122
0,767,-48,-117
0,768,-45,-112
0,769,-42,-107
0,770,-39,-102
0,771,-36,-97
0,772,-33,-92
0,773,-30,-87
0,774,-27,-82
0,775,-24,-77
0,776,-21,-72
0,777,-18,-67
0,778,-15,-62
0,779,-12,-57
0,780,-9,-52
0,781,-6,-47
0,782,-3,-42
0,783,0,-37
0,784,3,-32
0,785,6,-27
0,786,9,-22
0,787,12,-17
0,788,15,-12
0,789,18,-7
0,790,21,-2
0,791,24,3
0,792,27,8
0,793,30,13
0,794,33,18
0,795,36,23
0,796,39,28
0,797,42,33
0,798,45,38
0,799,48,43
0,800,51,48
0,801,54,53
0,802,57,58
0,803,60,63
0,804,63,68
0,805,-61,73
0,806,-58,78
0,807,-55,83
0,808,-52,88
0,809,-49,93
0,810,-46,98
0,811,-43,103
0,812,-40,108
0,813,-37,113
0,814,-34,118
0,815,-31,123
0,816,-28,-127
0,817,-25,-122
0,818,-22,-117
0,819,-19,-112
0,820,-16,-107
0,821,-13,-102
0,822,-10,-97
0,823,-7,-92
0,824,-4,-87
0,825,-1,-82
0,826,2,-77
0,827,5,-72
0,828,8,-67
0,829,11,-62
0,830,14,-57
0,831,17,-52
0,832,20,-47
0,833,23,-42
0,834,26,-37
0,835,29,-32
0,836,32,-27
0,837,35,-22
0,838,38,-17
0,839,41,-12
0,840,44,-7
0,841,47,-2
0,842,50,3
0,843,53,8
0,844,56,13
0,845,59,18
0,846,62,23
0,847,-62,28
0,848,-59,33
0,849,-56,38
0,850,-53,43
0,851,-50,48
0,852,-47,53
0,853,-44,58
0,854,-41,63
0,855,-38,68
0,856,-35,73
0,857,-32,78
0,858,-29,83
0,859,-26,88
0,860,-23,93
0,861,-20,98
0,862,-17,103
0,863,-14,108
0,864,-11,113
0,865,-8,118
0,866,-5,123
0,867,-2,-127
0,868,1,-122
0,869,4,-117
0,870,7,-112
0,871,10,-107
0,872,13,-102
0,873,16,-97
0,874,19,-92
0,875,22,-87
0,876,25,-82
0,877,28,-77
0,878,31,-72
0,879,34,-67
0,880,37,-62
0,881,40,-57
0,882,43,-52
0,883,46,-47
0,884,49,-42
0,885,52,-37
0,886,55,-32
0,887,58,-27
0,888,61,-22
0,889,-63,-17
0,890,-60,-12
0,891,-57,-7
0,892,-54,-2
0,893,-51,3
0,894,-48,8
0,895,-45,13
0,896,-42,18
0,897,-39,23
0,898,-36,28
0,899,-33,33
0,900,-30,38
0,901,-27,43
0,902,-24,48
0,903,-21,53
0,904,-18,58
0,905,-15,63
0,906,-12,68
0,907,-9,73
0,908,-6,78
0,909,-3,83
0,910,0,88
0,911,3,93
0,912,6,98
0,913,9,103
0,914,12,108
0,915,15,113
0,916,18,118
0,917,21,123
0,918,24,-127
0,919,27,-122
0,920,30,-117
0,921,33,-112
0,922,36,-107
0,923,39,-102
0,924,42,-97
0,925,45,-92
0,926,48,-87
0,927,51,-82
0,928,54,-77
0,929,57,-72
0,930,60,-67
0,931,63,-62
0,932,-61,-57
0,933,-58,-52
0,934,-55,-47
0,935,-52,-42
0,936,-49,-37
0,937,-46,-32
0,938,-43,-27
0,939,-40,-22
0,940,-37,-17
0,941,-34,-12
0,942,-31,-7
0,943,-28,-2
0,944,-25,3
0,945,-22,8
0,946,-19,13
0,947,-16,18
0,948,-13,23
0,949,-10,28
0,950,-7,33
0,951,-4,38
0,952,-1,43
0,953,2,48
0,954,5,53
0,955,8,58
0,956,11,63
0,957,14,68
0,958,17,73
0,959,20,78
0,960,23,83
0,961,26,88
0,962,29,93
0,963,32,98
0,964,35,103
0,965,38,108
0,966,41,113
0,967,44,118
0,968,47,123
0,969,50,-127
0,970,53,-122
0,971,56,-117
0,972,59,-112
0,973,62,-107
0,974,-62,-102
0,975,-59,-97
0,976,-56,-92
0,977,-53,-87
0,978,-50,-82
0,979,-47,-77
0,980,-44,-72
0,981,-41,-67
0,982,-38,-62
0,983,-35,-57
0,984,-32,-52
0,985,-29,-47
0,986,-26,-42
0,987,-23,-37
0,988,-20,-32
0,989,-17,-27
0,990,-14,-22
0,991,-11,-17
0,992,-8,-12
0,993,-5,-7
0,994,-2,-2
0,995,1,3
0,996,4,8
0,997,7,13
0,998,10,18
0,999,13,23
0,1000,16,28
0,1001,19,33
0,1002,22,38
0,1003,25,43
0,1004,28,48
0,1005,31,53
0,1006,34,58
0,1007,37,63
0,1008,40,68
0,1009,43,73
0,1010,46,78
0,1011,49,83
0,1012,52,88
0,1013,55,93
0,1014,58,98
0,1015,61,103
0,1016,-63,108
0,1017,-60,113
0,1018,-57,118
0,1019,-54,123
0,1020,-51,-127
0,1021,-48,-122
0,1022,-45,-117
0,1023,-42,-112
